Name,Country Name,Latitude,Longitude,Layer,Harbor Type
GOLFITO - COSTA RICA,COSTA RICA,8.63333333333333,-83.1666666666667,PORT - Small,Coastal Natural
PUERTO QUEPOS - COSTA RICA,COSTA RICA,9.43333333333333,-84.1666666666667,PORT - Very Small,Coastal Natural
PUERTO CALDERA - COSTA RICA,COSTA RICA,9.91666666666667,-84.7166666666667,PORT - Very Small,Coastal Natural
PUNTARENAS - COSTA RICA,COSTA RICA,9.98333333333333,-84.8333333333333,PORT - Very Small,Open Roadstead
PUERTO SANDINO - NICARAGUA,NICARAGUA,12.1833333333333,-86.7666666666667,PORT - Very Small,Open Roadstead
CORINTO - NICARAGUA,NICARAGUA,12.4833333333333,-87.1666666666667,PORT - Small,River Natural
PUERTO DE HENCAN - HONDURAS,HONDURAS,13.4,-87.45,PORT - Very Small,River Natural
LA UNION - EL SALVADOR,EL SALVADOR,13.3333333333333,-87.8333333333333,PORT - Very Small,Coastal Natural
ACAJUTLA - EL SALVADOR,EL SALVADOR,13.5833333333333,-89.8333333333333,PORT - Very Small,Coastal Breakwater
ACAJUTLA OFFSHORE TERMINAL - EL SALVADOR,EL SALVADOR,13.5833333333333,-89.8666666666667,PORT - Very Small,Open Roadstead
PUERTO QUETZAL - GUATEMALA,GUATEMALA,13.9166666666667,-90.8,PORT - Very Small,Coastal Breakwater
PUERTO MADERO - Mexico,Mexico,14.7,-92.45,PORT - Very Small,River Basin
SALINA CRUZ - Mexico,Mexico,16.1666666666667,-95.2,PORT - Small,Coastal Breakwater
ACAPULCO - Mexico,Mexico,16.85,-99.9333333333333,PORT - Medium,Coastal Natural
LAZARO CARDENAS - Mexico,Mexico,17.9333333333333,-102.166666666667,PORT - Small,River Basin
MANZANILLO - Mexico,Mexico,19.05,-104.316666666667,PORT - Medium,Coastal Breakwater
PUERTO VALLARTA - Mexico,Mexico,20.6166666666667,-105.266666666667,PORT - Small,River Basin
MAZATLAN - Mexico,Mexico,23.2,-106.416666666667,PORT - Medium,River Natural
TOPOLOBAMPO - Mexico,Mexico,25.6,-109.066666666667,PORT - Small,Coastal Natural
GUAYMAS - Mexico,Mexico,27.9166666666667,-110.916666666667,PORT - Small,Coastal Breakwater
SANTA ROSALIA - Mexico,Mexico,27.3333333333333,-112.283333333333,PORT - Small,Coastal Breakwater
ISLA SAN MARCOS - Mexico,Mexico,27.1833333333333,-112.1,PORT - Very Small,Open Roadstead
SAN JUAN DE LA COSTA - Mexico,Mexico,24.4,-110.7,PORT - Very Small,Open Roadstead
PICHILINGUE - Mexico,Mexico,24.2666666666667,-110.333333333333,PORT - Small,Coastal Breakwater
LA PAZ - Mexico,Mexico,24.1666666666667,-110.316666666667,PORT - Small,Coastal Natural
PUERTO MORRO REDONDO - Mexico,Mexico,28.05,-115.183333333333,PORT - Very Small,Open Roadstead
ENSENADA - Mexico,Mexico,31.8666666666667,-116.633333333333,PORT - Medium,Coastal Breakwater
ROSARITO - Mexico,Mexico,32.3666666666667,-117.1,PORT - Very Small,Open Roadstead
SAN DIEGO - United States,United States,32.7166666666667,-117.183333333333,PORT - Medium,Coastal Natural
WILSON COVE - United States,United States,33,-118.55,PORT - Very Small,Coastal Natural
ISTHMUS COVE - United States,United States,33.45,-118.5,PORT - Very Small,Coastal Natural
AVALON - United States,United States,33.35,-118.316666666667,PORT - Very Small,Coastal Natural
NEWPORT BEACH - United States,United States,33.6166666666667,-117.9,PORT - Very Small,Coastal Natural
LONG BEACH - United States,United States,33.7666666666667,-118.183333333333,PORT - Medium,Coastal Breakwater
LOS ANGELES - United States,United States,33.75,-118.25,PORT - Large,Coastal Breakwater
EL SEGUNDO - United States,United States,33.9166666666667,-118.433333333333,PORT - Very Small,Open Roadstead
PORT HUENEME - United States,United States,34.15,-119.2,PORT - Very Small,Coastal Breakwater
PRISONERS - United States,United States,34.0166666666667,-119.683333333333,PORT - Very Small,Open Roadstead
VENTURA - United States,United States,34.2833333333333,-119.283333333333,PORT - Very Small,Open Roadstead
CARPINTERIA - United States,United States,34.3833333333333,-119.516666666667,PORT - Very Small,Coastal Natural
SANTA BARBARA - United States,United States,34.4166666666667,-119.683333333333,PORT - Very Small,Coastal Breakwater
ELLWOOD - United States,United States,34.4333333333333,-119.916666666667,PORT - Very Small,Open Roadstead
GAVIOTA - United States,United States,34.4666666666667,-120.2,PORT - Very Small,Open Roadstead
PISMO BEACH - United States,United States,35.1333333333333,-120.65,PORT - Very Small,Open Roadstead
PORT SAN LUIS - United States,United States,35.1666666666667,-120.75,PORT - Very Small,Coastal Natural
MORRO BAY - United States,United States,35.3666666666667,-120.85,PORT - Very Small,Coastal Breakwater
MONTEREY - United States,United States,36.6166666666667,-121.883333333333,PORT - Small,Coastal Natural
MOSS LANDING - United States,United States,36.8,-121.783333333333,PORT - Very Small,Coastal Natural
SANTA CRUZ - United States,United States,36.9666666666667,-122.016666666667,PORT - Very Small,Coastal Natural
DAVENPORT - United States,United States,37.0166666666667,-122.2,PORT - Very Small,Open Roadstead
PRINCETOWN - United States,United States,37.5,-122.483333333333,PORT - Very Small,Coastal Breakwater
SAN FRANCISCO - United States,United States,37.8166666666667,-122.416666666667,PORT - Large,Coastal Natural
YERBABUENA ISLAND - United States,United States,37.8166666666667,-122.366666666667,PORT - Very Small,Coastal Natural
REDWOOD CITY - United States,United States,37.5333333333333,-122.2,PORT - Very Small,River Natural
ALAMEDA - United States,United States,37.7833333333333,-122.266666666667,PORT - Small,Coastal Natural
OAKLAND - United States,United States,37.8166666666667,-122.333333333333,PORT - Large,Coastal Natural
BERKELEY - United States,United States,37.8666666666667,-122.3,PORT - Very Small,Coastal Natural
POINT RICHMOND - United States,United States,37.9166666666667,-122.366666666667,PORT - Small,Coastal Natural
POINT SAN PABLO - United States,United States,37.9666666666667,-122.433333333333,PORT - Very Small,Coastal Natural
SAUSALITO - United States,United States,37.85,-122.483333333333,PORT - Very Small,Coastal Natural
PINOLE POINT - United States,United States,38.0166666666667,-122.366666666667,PORT - Very Small,Coastal Natural
OLEUM - United States,United States,38.05,-122.266666666667,PORT - Very Small,Coastal Natural
MARE ISLAND - United States,United States,38.1,-122.266666666667,PORT - Small,Coastal Natural
SOUTH VALLEJO - United States,United States,38.0833333333333,-122.25,PORT - Small,Coastal Natural
CROCKETT - United States,United States,38.05,-122.216666666667,PORT - Very Small,Coastal Natural
PORT COSTA - United States,United States,38.05,-122.183333333333,PORT - Very Small,Coastal Natural
BENICIA - United States,United States,38.05,-122.15,PORT - Very Small,Coastal Natural
MARTINEZ - United States,United States,38.0333333333333,-122.133333333333,PORT - Very Small,Coastal Natural
PITTSBURG - United States,United States,38.0333333333333,-121.883333333333,PORT - Very Small,River Natural
ANTIOCH - United States,United States,38.0166666666667,-121.8,PORT - Very Small,River Natural
STOCKTON - United States,United States,37.95,-121.3,PORT - Small,River Natural
RIO VISTA - United States,United States,38.15,-121.7,PORT - Very Small,River Natural
ISLETON - United States,United States,38.1666666666667,-121.6,PORT - Very Small,River Natural
WALNUT GROVE - United States,United States,38.2333333333333,-121.516666666667,PORT - Very Small,River Natural
COURTLAND - United States,United States,38.3333333333333,-121.566666666667,PORT - Very Small,River Natural
SACRAMENTO - United States,United States,38.5833333333333,-121.5,PORT - Small,River Natural
BODEGA BAY - United States,United States,38.3333333333333,-123.05,PORT - Very Small,Coastal Natural
FORT BRAGG - United States,United States,39.45,-123.816666666667,PORT - Very Small,Coastal Natural
FIELDS LANDING - United States,United States,40.7166666666667,-124.216666666667,PORT - Very Small,Coastal Natural
EUREKA - United States,United States,40.8,-124.183333333333,PORT - Small,Coastal Natural
SAMOA - United States,United States,40.8166666666667,-124.183333333333,PORT - Very Small,Coastal Natural
CRESCENT CITY - United States,United States,41.75,-124.2,PORT - Very Small,Coastal Breakwater
PORT ORFORD - United States,United States,42.7333333333333,-124.5,PORT - Very Small,Coastal Natural
BANDON - United States,United States,43.1166666666667,-124.416666666667,PORT - Very Small,River Natural
PROSPER - United States,United States,43.15,-124.366666666667,PORT - Very Small,River Natural
EMPIRE - United States,United States,43.4,-124.283333333333,PORT - Medium,Coastal Natural
NORTH BEND - United States,United States,43.4,-124.216666666667,PORT - Very Small,Coastal Natural
COOS BAY - United States,United States,43.3666666666667,-124.216666666667,PORT - Small,Coastal Natural
WINCHESTER BAY - United States,United States,43.6833333333333,-124.183333333333,PORT - Very Small,River Natural
GARDINER - United States,United States,43.7166666666667,-124.1,PORT - Very Small,River Natural
REEDSPORT - United States,United States,43.7,-124.1,PORT - Very Small,River Natural
FLORENCE - United States,United States,43.9666666666667,-124.116666666667,PORT - Very Small,River Natural
GLENADA - United States,United States,43.9666666666667,-124.116666666667,PORT - Very Small,River Natural
CUSHMAN - United States,United States,43.9833333333333,-124.066666666667,PORT - Very Small,River Natural
WALDPORT - United States,United States,44.4333333333333,-124.066666666667,PORT - Very Small,Coastal Natural
NEWPORT - United States,United States,44.6333333333333,-124.05,PORT - Very Small,River Natural
TOLEDO - United States,United States,44.6166666666667,-123.933333333333,PORT - Very Small,River Natural
DEPOE BAY - United States,United States,44.8,-124.066666666667,PORT - Very Small,Coastal Natural
ILWACO - United States,United States,46.3,-124.05,PORT - Very Small,River Natural
WARRENTON - United States,United States,46.1666666666667,-123.916666666667,PORT - Very Small,River Natural
ASTORIA - United States,United States,46.2,-123.833333333333,PORT - Small,River Natural
TONGUE POINT - United States,United States,46.2,-123.75,PORT - Very Small,River Natural
WESTPORT - United States,United States,46.1333333333333,-123.383333333333,PORT - Very Small,River Natural
RAINIER - United States,United States,46.0833333333333,-122.933333333333,PORT - Very Small,River Natural
LONGVIEW - United States,United States,46.1333333333333,-122.933333333333,PORT - Small,River Natural
KALAMA - United States,United States,46.0166666666667,-122.85,PORT - Very Small,River Natural
ST HELENS - United States,United States,45.8666666666667,-122.8,PORT - Very Small,River Natural
PORTLAND - United States,United States,45.5166666666667,-122.666666666667,PORT - Large,River Natural
VANCOUVER - United States,United States,45.6333333333333,-122.683333333333,PORT - Medium,River Natural
CAMAS - United States,United States,45.5833333333333,-122.4,PORT - Very Small,River Natural
WASHOUGAL - United States,United States,45.5833333333333,-122.35,PORT - Very Small,River Natural
THE DALLES - United States,United States,45.6,-121.183333333333,PORT - Very Small,River Natural
NAHCOTTA - United States,United States,46.5,-124.033333333333,PORT - Very Small,Coastal Natural
SOUTH BEND - United States,United States,46.6666666666667,-123.783333333333,PORT - Small,River Natural
RAYMOND - United States,United States,46.6833333333333,-123.733333333333,PORT - Small,River Natural
WILLAPA HARBOR - United States,United States,46.6833333333333,-123.75,PORT - Very Small,River Natural
WESTHAVEN COVE - United States,United States,46.9166666666667,-124.116666666667,PORT - Very Small,River Natural
BAY CITY - United States,United States,46.8666666666667,-124.066666666667,PORT - Very Small,River Natural
ABERDEEN - United States,United States,46.9833333333333,-123.816666666667,PORT - Small,River Natural
HOQUIAM - United States,United States,46.9666666666667,-123.9,PORT - Small,River Natural
LA PUSH - United States,United States,47.9,-124.633333333333,PORT - Very Small,River Natural
NEAH BAY - United States,United States,48.3666666666667,-124.616666666667,PORT - Very Small,Coastal Breakwater
SEKIU - United States,United States,48.2666666666667,-124.3,PORT - Very Small,Coastal Natural
PORT ANGELES - United States,United States,48.1166666666667,-123.433333333333,PORT - Small,Coastal Natural
PORT TOWNSEND - United States,United States,48.1166666666667,-122.75,PORT - Small,Coastal Natural
GLEN COVE - United States,United States,48.0833333333333,-122.783333333333,PORT - Very Small,Coastal Natural
HOODSPORT - United States,United States,47.4166666666667,-123.133333333333,PORT - Very Small,Coastal Natural
PORT GAMBLE - United States,United States,47.85,-122.583333333333,PORT - Very Small,Coastal Natural
POULSBO - United States,United States,47.7333333333333,-122.65,PORT - Very Small,Coastal Natural
KEYPORT - United States,United States,47.7,-122.616666666667,PORT - Very Small,Coastal Natural
WINSLOW - United States,United States,47.6166666666667,-122.516666666667,PORT - Very Small,Coastal Natural
CREOSOTE - United States,United States,47.6166666666667,-122.5,PORT - Very Small,Coastal Natural
FORT WARD - United States,United States,47.5833333333333,-122.516666666667,PORT - Very Small,Coastal Natural
EAST BREMERTON - United States,United States,47.5666666666667,-122.616666666667,PORT - Very Small,Coastal Natural
SILVERDALE - United States,United States,47.65,-122.7,PORT - Very Small,Coastal Natural
BREMERTON - United States,United States,47.5666666666667,-122.65,PORT - Medium,Coastal Natural
PORT ORCHARD - United States,United States,47.5333333333333,-122.633333333333,PORT - Very Small,Coastal Natural
QUARTERMASTER HARBOR - United States,United States,47.3833333333333,-122.466666666667,PORT - Very Small,Coastal Natural
SHELTON - United States,United States,47.2166666666667,-123.1,PORT - Very Small,Coastal Natural
OLYMPIA - United States,United States,47.05,-122.9,PORT - Small,Coastal Natural
NISQUALLY HEAD - United States,United States,47.1166666666667,-122.75,PORT - Very Small,Coastal Natural
TACOMA - United States,United States,47.2833333333333,-122.416666666667,PORT - Medium,Coastal Natural
SEATTLE - United States,United States,47.6,-122.333333333333,PORT - Large,Coastal Natural
POINT WELLS - United States,United States,47.7833333333333,-122.4,PORT - Very Small,Coastal Natural
EDWARDS POINT - United States,United States,47.8,-122.4,PORT - Very Small,Coastal Natural
MUKILTEO - United States,United States,47.95,-122.3,PORT - Very Small,Coastal Natural
EVERETT - United States,United States,48,-122.216666666667,PORT - Small,Coastal Natural
COUPEVILLE - United States,United States,48.2333333333333,-122.683333333333,PORT - Very Small,Coastal Natural
RICHARDSON - United States,United States,48.45,-122.9,PORT - Very Small,Coastal Natural
FRIDAY HARBOR - United States,United States,48.5333333333333,-123.016666666667,PORT - Very Small,Coastal Natural
ROCHE  HARBOR - United States,United States,48.6166666666667,-123.166666666667,PORT - Very Small,Coastal Natural
ORCAS - United States,United States,48.6,-122.933333333333,PORT - Very Small,Coastal Natural
ANACORTES - United States,United States,48.5166666666667,-122.616666666667,PORT - Small,Coastal Natural
BELLINGHAM - United States,United States,48.75,-122.5,PORT - Small,Coastal Natural
CHERRY POINT - United States,United States,48.8666666666667,-122.75,PORT - Very Small,Coastal Natural
SEMIAHMOO - United States,United States,48.9833333333333,-122.766666666667,PORT - Very Small,Coastal Natural
BLAINE - United States,United States,49,-122.75,PORT - Very Small,Coastal Natural
STEVESTON - Canada,Canada,49.1333333333333,-123.183333333333,PORT - Very Small,River Natural
NEW WESTMINSTER - Canada,Canada,49.2,-122.916666666667,PORT - Medium,River Natural
FRASER MILLS - Canada,Canada,49.2166666666667,-122.866666666667,PORT - Very Small,River Natural
PORT COQUITLAM - Canada,Canada,49.2666666666667,-122.783333333333,PORT - Very Small,River Natural
MISSION CITY - Canada,Canada,49.1166666666667,-122.25,PORT - Very Small,River Natural
VANCOUVER - Canada,Canada,49.2833333333333,-123.116666666667,PORT - Large,Coastal Natural
PORT MOODY - Canada,Canada,49.2833333333333,-122.883333333333,PORT - Very Small,Coastal Natural
SQUAMISH - Canada,Canada,49.6833333333333,-123.15,PORT - Very Small,River Natural
PORT MELLON - Canada,Canada,49.5166666666667,-123.483333333333,PORT - Very Small,Coastal Natural
WESTVIEW - Canada,Canada,49.8333333333333,-124.516666666667,PORT - Very Small,Coastal Breakwater
POWELL RIVER - Canada,Canada,49.8666666666667,-124.533333333333,PORT - Small,Coastal Breakwater
DUNCAN BAY - Canada,Canada,50.0666666666667,-125.283333333333,PORT - Very Small,Coastal Natural
CAMPBELL RIVER - Canada,Canada,50.0166666666667,-124.233333333333,PORT - Very Small,Coastal Natural
COMOX HARBOR - Canada,Canada,49.6666666666667,-124.916666666667,PORT - Small,Coastal Natural
NANOOSE HARBOR - Canada,Canada,49.2666666666667,-124.15,PORT - Very Small,Coastal Natural
NANAIMO - Canada,Canada,49.1666666666667,-123.933333333333,PORT - Small,Coastal Natural
HARMAC - Canada,Canada,49.1333333333333,-123.85,PORT - Very Small,Coastal Natural
CHEMAINUS - Canada,Canada,48.9333333333333,-123.716666666667,PORT - Very Small,Coastal Natural
CROFTON - Canada,Canada,48.8666666666667,-123.633333333333,PORT - Very Small,Coastal Natural
COWICHAN BAY - Canada,Canada,48.75,-123.616666666667,PORT - Very Small,Coastal Natural
GANGES - Canada,Canada,48.85,-123.483333333333,PORT - Very Small,Coastal Natural
LYALL HARBOR - Canada,Canada,48.8,-123.2,PORT - Very Small,Coastal Natural
HOPE BAY - Canada,Canada,48.8,-123.283333333333,PORT - Very Small,Coastal Natural
SIDNEY - Canada,Canada,48.65,-123.383333333333,PORT - Very Small,Coastal Natural
BAMBERTON - Canada,Canada,48.55,-123.516666666667,PORT - Very Small,Coastal Natural
VICTORIA HARBOR - Canada,Canada,48.4333333333333,-123.383333333333,PORT - Medium,Coastal Breakwater
ESQUIMALT HARBOR - Canada,Canada,48.4333333333333,-123.433333333333,PORT - Small,Coastal Natural
PORT SAN JUAN - Canada,Canada,48.55,-124.433333333333,PORT - Very Small,Coastal Natural
PORT ALBERNI - Canada,Canada,49.2333333333333,-124.816666666667,PORT - Small,River Natural
UCLUELET - Canada,Canada,48.95,-125.55,PORT - Very Small,Coastal Natural
CLAYOQUOT - Canada,Canada,49.15,-125.916666666667,PORT - Very Small,Coastal Natural
AHOUSAT - Canada,Canada,49.2833333333333,-126.066666666667,PORT - Very Small,Coastal Natural
GOLD RIVER - Canada,Canada,49.6833333333333,-126.116666666667,PORT - Very Small,River Natural
TAHSIS - Canada,Canada,49.9166666666667,-126.666666666667,PORT - Very Small,Coastal Natural
BERGH COVE - Canada,Canada,50.5333333333333,-127.616666666667,PORT - Very Small,Coastal Natural
PORT ALICE - Canada,Canada,50.3833333333333,-127.45,PORT - Small,Coastal Natural
COAL HARBOR - Canada,Canada,50.6,-127.583333333333,PORT - Very Small,Coastal Natural
PORT HARDY - Canada,Canada,50.7166666666667,-127.483333333333,PORT - Very Small,Coastal Natural
SOINTULA - Canada,Canada,50.6333333333333,-127.016666666667,PORT - Very Small,Coastal Natural
ALERT BAY - Canada,Canada,50.5833333333333,-126.933333333333,PORT - Very Small,Coastal Natural
PORT MCNEILL - Canada,Canada,50.5833333333333,-127.083333333333,PORT - Very Small,Coastal Natural
BELLA COOLA - Canada,Canada,52.3666666666667,-126.8,PORT - Very Small,Coastal Natural
BELLA BELLA - Canada,Canada,52.1666666666667,-128.15,PORT - Very Small,Coastal Natural
KLEMTU - Canada,Canada,52.6,-128.516666666667,PORT - Very Small,Coastal Natural
BUTEDALE - Canada,Canada,53.1666666666667,-128.683333333333,PORT - Very Small,Coastal Natural
KEMANO BAY - Canada,Canada,53.4833333333333,-128.133333333333,PORT - Very Small,River Basin
KITIMAT - Canada,Canada,54,-128.683333333333,PORT - Small,Coastal Natural
PORPOISE HARBOR - Canada,Canada,54.2166666666667,-130.283333333333,PORT - Very Small,Coastal Natural
PRINCE RUPERT - Canada,Canada,54.3166666666667,-130.333333333333,PORT - Medium,Coastal Natural
PORT SIMPSON - Canada,Canada,54.5666666666667,-130.433333333333,PORT - Very Small,Coastal Natural
STEWART - Canada,Canada,55.9333333333333,-130,PORT - Very Small,Coastal Natural
MASSET HARBOR - Canada,Canada,54.0166666666667,-132.15,PORT - Very Small,Coastal Natural
PORT CLEMENTS - Canada,Canada,53.6833333333333,-132.183333333333,PORT - Very Small,Coastal Natural
QUEEN CHARLOTTE - Canada,Canada,53.25,-132.083333333333,PORT - Very Small,Coastal Natural
ALLIFORD BAY - Canada,Canada,53.2166666666667,-131.983333333333,PORT - Very Small,Coastal Natural
HYDER - United States,United States,55.9166666666667,-130,PORT - Very Small,Coastal Natural
HIDDEN INLET - United States,United States,54.95,-130.333333333333,PORT - Very Small,Lake or Canal
METLAKATLA - United States,United States,55.1333333333333,-131.566666666667,PORT - Very Small,Open Roadstead
GEORGE INLET - United States,United States,55.3833333333333,-131.466666666667,PORT - Very Small,Coastal Natural
KETCHIKAN - United States,United States,55.3333333333333,-131.65,PORT - Small,Coastal Natural
WARD COVE - United States,United States,55.4,-131.733333333333,PORT - Very Small,Coastal Natural
