MMSI,Temps de reception,Sog,Cog,Longitude,Latitude,NavigationalStatus
205628000,2023-03-24 08:15:03.753034+00:00,0,241.2,4.319411666666666,51.313691666666664,0
205218590,2023-03-24 08:15:03.753617+00:00,6.5,82.4,4.464466666666667,51.23909833333333,0
267010009,2023-03-24 08:15:03.754101+00:00,0,360,17.13295,48.138841666666664,0
211590050,2023-03-24 08:15:03.755094+00:00,0.2,360,8.527585,53.58569,0
244670578,2023-03-24 08:15:03.756628+00:00,0,0,5.435373333333334,53.180555,15
211589500,2023-03-24 08:15:03.774149+00:00,0,360,8.50127,49.48554333333333,0
211793600,2023-03-24 08:15:03.775303+00:00,5,165.1,7.174180000000001,50.691045,0
244820976,2023-03-24 08:15:03.776280+00:00,0,360,4.149055,51.94874333333333,0
244700892,2023-03-24 08:15:03.779114+00:00,7.3,357.6,5.807401666666666,51.82977833333334,5
258274000,2023-03-24 08:15:03.780407+00:00,0,41.8,18.97571,69.67046666666667,0
257594000,2023-03-24 08:15:03.782028+00:00,8.8,205.1,13.069709999999999,66.618005,0
257069260,2023-03-24 08:15:03.782515+00:00,0,306.5,12.498695,65.85158,5
257640600,2023-03-24 08:15:03.782792+00:00,0,37.6,5.041480000000001,60.81219333333333,15
257108000,2023-03-24 08:15:03.783755+00:00,9.8,106.9,22.88530666666667,70.21302,0
257764900,2023-03-24 08:15:03.784492+00:00,0,179.8,6.118168333333333,62.467445,5
257036790,2023-03-24 08:15:03.785600+00:00,0.1,30.4,11.96269,65.16085333333334,0
259288000,2023-03-24 08:15:03.785905+00:00,0,319,5.502084999999999,59.77960666666667,0
258772000,2023-03-24 08:15:03.786667+00:00,24.7,216.2,23.639603333333334,70.73916333333334,0
257071050,2023-03-24 08:15:03.787701+00:00,0,156.7,6.6216316666666675,60.42427166666666,0
259034000,2023-03-24 08:15:03.788156+00:00,10.8,45,16.272100000000002,70.13128333333334,0
257904900,2023-03-24 08:15:03.808840+00:00,0,70.5,7.043346666666666,62.836488333333335,0
257078520,2023-03-24 08:15:03.820310+00:00,0.1,360,7.929983333333333,63.25479833333333,15
257100750,2023-03-24 08:15:03.820901+00:00,30.8,36,11.745985,65.057765,8
257671500,2023-03-24 08:15:03.821195+00:00,0,360,12.711208333333333,67.6565,5
257293400,2023-03-24 08:15:03.822712+00:00,0,100,14.989516666666667,68.316355,0
212979000,2023-03-24 08:15:03.822997+00:00,12,206.7,10.600353333333334,65.35283333333334,0
257138420,2023-03-24 08:15:03.823550+00:00,0,122.8,9.027266666666666,63.651693333333334,0
257017930,2023-03-24 08:15:03.824012+00:00,0,154.3,6.081445,61.846941666666666,0
257133620,2023-03-24 08:15:03.824914+00:00,1.4,160.5,11.525263333333333,67.410355,15
257437000,2023-03-24 08:15:03.825249+00:00,0.6,64.3,5.116586666666667,60.001043333333335,0
311000275,2023-03-24 08:15:03.825755+00:00,0,306,5.1613766666666665,60.11573,5
257982500,2023-03-24 08:15:03.826289+00:00,0.6,312.3,9.055263333333333,63.61208,0
636017555,2023-03-24 08:15:03.827010+00:00,12.7,59.9,8.198988333333334,57.435875,0
253738000,2023-03-24 08:15:03.827456+00:00,0,19,5.002484999999999,61.58411833333333,5
257167500,2023-03-24 08:15:03.827917+00:00,0,67.8,10.027116666666666,64.00600666666666,5
232008120,2023-03-24 08:15:03.841197+00:00,0,137.1,0.5159516666666667,51.505343333333336,0
244078768,2023-03-24 08:15:03.846126+00:00,0,360,4.691635000000001,51.820695,0
244740409,2023-03-24 08:15:03.846671+00:00,0,360,4.656838333333334,51.81399,0
232018267,2023-03-24 08:15:03.848200+00:00,0,197,-0.36622,53.708785,5
244730277,2023-03-24 08:15:03.868566+00:00,0.3,173.8,6.823846666666666,53.444806666666665,0
265511430,2023-03-24 08:15:03.875450+00:00,0,202.3,11.89494,57.686969999999995,0
244710909,2023-03-24 08:15:03.876114+00:00,3.2,348.4,5.690436666666667,52.974135000000004,2
244660396,2023-03-24 08:15:03.877124+00:00,0,360,4.423391666666666,51.89499333333333,5
235070759,2023-03-24 08:15:03.880455+00:00,0,2,-4.819816666666667,56.058949999999996,0
235054097,2023-03-24 08:15:03.881237+00:00,0,351.9,1.2838333333333334,51.94798333333333,5
244690320,2023-03-24 08:15:03.881853+00:00,8.2,72.7,4.652393333333333,51.71885333333333,0
244078754,2023-03-24 08:15:03.882363+00:00,0,360,4.669585,51.719876666666664,0
244437945,2023-03-24 08:15:03.882769+00:00,0.1,219.9,4.616146666666666,51.80919666666667,0
266128000,2023-03-24 08:15:03.919400+00:00,0.1,166.1,11.64855,57.68216666666667,7
636020824,2023-03-24 08:15:03.923082+00:00,0,124.3,1.6999183333333332,51.915618333333335,1
265581580,2023-03-24 08:15:03.924317+00:00,0,0,18.205565,59.073236666666666,0
265522600,2023-03-24 08:15:03.924833+00:00,0,186.4,17.9525,58.90058,0
235053185,2023-03-24 08:15:03.932088+00:00,9.7,273.1,-0.086355,51.50776,0
261002080,2023-03-24 08:15:03.956669+00:00,0,30.9,19.408156666666667,54.28749666666667,0
256292000,2023-03-24 08:15:03.968176+00:00,0,1,-79.89081666666667,9.358133333333335,5
338330108,2023-03-24 08:15:03.968562+00:00,0,253,-79.52115166666667,8.91324,15
244615505,2023-03-24 08:15:03.968888+00:00,0,360,5.913044999999999,52.56313333333333,0
244730353,2023-03-24 08:15:03.970145+00:00,0,0,5.371815,52.167386666666665,5
276866000,2023-03-24 08:15:03.971150+00:00,0,163.7,24.94068,59.496845,5
211222290,2023-03-24 08:15:03.972333+00:00,0,352,8.5669,53.551795,5
211383020,2023-03-24 08:15:03.973020+00:00,4.5,194.9,6.732733333333333,51.30383500000001,0
253242356,2023-03-24 08:15:03.987005+00:00,0,326.2,6.970538333333334,50.98211666666667,5
265562890,2023-03-24 08:15:03.988766+00:00,0,359.5,17.526363333333332,59.385,0
247103220,2023-03-24 08:15:03.989213+00:00,2.5,277.2,9.537925,44.02489666666667,0
413054720,2023-03-24 08:15:03.993760+00:00,0.2,308.4,4.2238050000000005,52.17358166666667,1
244850410,2023-03-24 08:15:04.091112+00:00,0,0,5.870845,51.84925166666667,0
273376280,2023-03-24 08:15:04.091859+00:00,8.2,214.6,27.821003333333334,60.23361333333333,0
244650974,2023-03-24 08:15:04.093396+00:00,0,360,4.317555,51.75391333333334,15
205300000,2023-03-24 08:15:04.097855+00:00,6.7,300.8,4.272926666666667,51.34457666666666,0
244740497,2023-03-24 08:15:04.099282+00:00,0,360,4.930126666666666,52.375895,0
244710139,2023-03-24 08:15:04.153840+00:00,4.8,151.5,7.177585,50.68647,0
701033000,2023-03-24 08:15:04.157335+00:00,0,208.5,-58.59526166666667,-34.40443833333333,0
265732980,2023-03-24 08:15:04.159258+00:00,0,223.4,16.597573333333333,58.44368,0
211286160,2023-03-24 08:15:04.159609+00:00,0,131.8,9.999956666666666,53.528344999999995,5
244076547,2023-03-24 08:15:04.162323+00:00,6.4,30.6,5.376035,51.81688833333333,0
368159780,2023-03-24 08:15:04.163229+00:00,8.8,7.1,-76.33552333333334,36.96360833333333,11
319072900,2023-03-24 08:15:04.165294+00:00,0,22.3,-77.32056166666666,25.0787,5
265650800,2023-03-24 08:15:04.165945+00:00,0,13.8,18.870996666666667,59.406796666666665,0
244750451,2023-03-24 08:15:04.167352+00:00,0.1,360,4.434026666666667,51.88390833333334,15
311012100,2023-03-24 08:15:04.190670+00:00,0,305,4.29415,52.697583333333334,15
227960840,2023-03-24 08:15:04.191855+00:00,0,360,-1.2219366666666667,46.15946666666667,0
235093757,2023-03-24 08:15:04.194637+00:00,0.4,335.2,1.9434816666666668,51.913824999999996,0
244650672,2023-03-24 08:15:04.197624+00:00,0.1,360,5.454383333333333,53.17375666666667,4
244620962,2023-03-24 08:15:04.197954+00:00,0.1,56.4,4.342558333333333,51.28655833333333,0
265724000,2023-03-24 08:15:04.198599+00:00,11.6,28.3,11.702596666666667,57.622386666666664,0
257654700,2023-03-24 08:15:04.198793+00:00,0,212.8,8.033570000000001,58.14991333333333,0
341221000,2023-03-24 08:15:04.201082+00:00,0,28.9,-77.33208833333333,25.077953333333333,0
273357360,2023-03-24 08:15:04.201475+00:00,0,309.9,33.055205,69.00898833333333,0
232003580,2023-03-24 08:15:04.229192+00:00,13,30.7,0.4458433333333333,51.458976666666665,0
245286000,2023-03-24 08:15:04.234493+00:00,6,1.7,17.664473333333333,59.091225,0
245870000,2023-03-24 08:15:04.240460+00:00,9.3,82.4,3.2939316666666665,51.60531833333334,0
244066650,2023-03-24 08:15:04.242062+00:00,0,360,4.9074333333333335,52.374068333333334,0
244660221,2023-03-24 08:15:04.248645+00:00,0,189,5.3349649999999995,53.07641,5
211518130,2023-03-24 08:15:04.249118+00:00,0.1,147,9.966833333333334,53.5453,0
218179000,2023-03-24 08:15:04.268406+00:00,7.6,18.3,4.499298333333333,52.49272666666666,0
211833710,2023-03-24 08:15:04.269469+00:00,5.7,127.7,7.020098333333333,50.821495,0
266353000,2023-03-24 08:15:04.270455+00:00,0,177.4,10.600533333333335,57.72055,0
244660875,2023-03-24 08:15:04.274193+00:00,0,360,4.504824999999999,51.91894166666667,15
244836000,2023-03-24 08:15:04.274419+00:00,0,92.6,4.588383333333334,52.459983333333334,7
205419190,2023-03-24 08:15:04.274718+00:00,0.1,345.7,4.419438333333333,51.235081666666666,5
271051057,2023-03-24 08:15:04.277031+00:00,0,291.8,29.472245,40.71411,8
258081000,2023-03-24 08:15:04.279605+00:00,4.9,111.4,33.204616666666666,31.464916666666667,3
246003000,2023-03-24 08:15:04.280077+00:00,0,360,4.2639466666666666,52.099360000000004,0
538008370,2023-03-24 08:15:04.280576+00:00,0,346.9,13.778451666666665,45.611961666666666,5
244790084,2023-03-24 08:15:04.282048+00:00,10.5,352.5,4.03676,51.41581833333333,0
269057390,2023-03-24 08:15:04.300643+00:00,0,143.5,6.9896883333333335,50.97202333333333,5
244780485,2023-03-24 08:15:04.302638+00:00,0,360,5.687143333333333,51.891415,0
211589000,2023-03-24 08:15:04.304556+00:00,0,316.3,7.281513333333334,53.316408333333335,7
236111603,2023-03-24 08:15:04.309102+00:00,0,343.3,0.9735366666666666,49.35161166666667,5
244730545,2023-03-24 08:15:04.335082+00:00,0,360,5.287455,52.69636833333333,5
205234000,2023-03-24 08:15:04.337079+00:00,0,219.7,4.291253333333333,51.262074999999996,0
205490890,2023-03-24 08:15:04.337745+00:00,0,245.6,4.380268333333333,51.261316666666666,5
244753296,2023-03-24 08:15:04.338497+00:00,0,360,4.504908333333334,51.23698,7
205138000,2023-03-24 08:15:04.339434+00:00,0,186.9,1.5876633333333332,50.72689166666667,0
371057000,2023-03-24 08:15:04.342149+00:00,12.9,212.9,11.03859,55.99354833333334,0
257832600,2023-03-24 08:15:04.342883+00:00,0.3,26,7.853458333333333,63.25396,0
257997000,2023-03-24 08:15:04.348388+00:00,11.5,85.4,4.998035,59.466375,0
211518240,2023-03-24 08:15:04.348711+00:00,0,360,13.583,52.42475666666667,0
374050000,2023-03-24 08:15:04.371888+00:00,0,79.4,28.652153333333334,44.103535,5
245682000,2023-03-24 08:15:04.392613+00:00,0,19.7,4.844176666666667,52.422693333333335,5
265519440,2023-03-24 08:15:04.393494+00:00,0,306.7,18.083648333333333,59.30374,15
303457000,2023-03-24 08:15:04.394499+00:00,6.3,28.7,-82.41868166666667,43.00586333333333,0
258279000,2023-03-24 08:15:04.394967+00:00,0,170.4,6.233928333333334,62.447093333333335,0
244127869,2023-03-24 08:15:04.395583+00:00,0,86.2,5.400295,53.05514333333333,0
211666330,2023-03-24 08:15:04.396124+00:00,0,360,9.976515000000001,53.542766666666665,5
219100000,2023-03-24 08:15:04.396572+00:00,0,90.3,4.255868333333334,51.35269666666667,5
441483000,2023-03-24 08:15:04.397289+00:00,0.2,114.6,18.442363333333333,-33.915886666666665,0
244690751,2023-03-24 08:15:04.405975+00:00,9.4,304.8,5.048435,52.12963,0
228939000,2023-03-24 08:15:04.406392+00:00,4.2,118.7,-0.43549,49.74138333333334,0
219026491,2023-03-24 08:15:04.407041+00:00,0,8.4,2.9304533333333334,51.22867833333333,5
244013030,2023-03-24 08:15:04.408383+00:00,0,360,5.871346666666667,51.849198333333334,7
265536500,2023-03-24 08:15:04.409355+00:00,0,309,17.846931666666666,59.270920000000004,0
244730318,2023-03-24 08:15:04.410211+00:00,0,0,6.305441666666667,53.33435166666666,0
205236000,2023-03-24 08:15:04.412537+00:00,0,0,2.9316883333333332,51.23493333333333,7
244780174,2023-03-24 08:15:04.415577+00:00,0,0,4.249651666666667,51.924035,0
232032672,2023-03-24 08:15:04.434559+00:00,0.1,181.7,-3.386206666666667,55.99242666666667,0
233937000,2023-03-24 08:15:04.439405+00:00,0,325.6,-1.7742716666666667,57.50637833333334,0
244620909,2023-03-24 08:15:04.463080+00:00,0,360,5.413381666666667,53.17054333333333,5
211784720,2023-03-24 08:15:04.466468+00:00,0,358.1,9.145904999999999,53.890258333333335,0
303390000,2023-03-24 08:15:04.467902+00:00,9.4,3.1,-73.92977166666667,40.35071000000001,3
244670396,2023-03-24 08:15:04.468669+00:00,0,360,6.694668333333333,51.201294999999995,5
211516190,2023-03-24 08:15:04.509247+00:00,5.5,218.3,7.184071666666667,53.33929666666667,15
244790972,2023-03-24 08:15:04.511584+00:00,0,0,4.435230000000001,51.92788666666667,0
247296500,2023-03-24 08:15:04.513475+00:00,15.8,293,12.490803333333334,45.294385000000005,0
211458210,2023-03-24 08:15:04.514219+00:00,4.8,119.9,10.172783333333333,54.330330000000004,0
244650808,2023-03-24 08:15:04.515473+00:00,0,302.2,1.260275,49.284706666666665,0
240202700,2023-03-24 08:15:04.516208+00:00,0,360,23.726538333333334,37.87998666666667,0
219668000,2023-03-24 08:15:04.523717+00:00,9.5,239.2,-3.9557166666666665,49.60346666666667,0
219491000,2023-03-24 08:15:04.559740+00:00,0,119.3,4.586591666666666,52.46064,5
205414290,2023-03-24 08:15:04.561444+00:00,0,3.5,4.269266666666667,51.262283333333336,5
258009690,2023-03-24 08:15:04.563539+00:00,0,360,5.323049999999999,60.39479166666667,5
219028794,2023-03-24 08:15:04.566417+00:00,0,265.7,8.223148333333333,56.69534,15
305575000,2023-03-24 08:15:04.567121+00:00,0,299.4,21.15719,55.648469999999996,5
211472070,2023-03-24 08:15:04.570021+00:00,0,360,8.575433333333333,53.52806666666667,0
244810805,2023-03-24 08:15:04.573069+00:00,0,0,4.88022,52.36369,0
636018185,2023-03-24 08:15:04.573939+00:00,9.9,65.1,15.655483333333333,38.24718333333333,0
228296700,2023-03-24 08:15:04.609720+00:00,0,115,-16.22915666666667,28.486265,5
265670330,2023-03-24 08:15:04.614275+00:00,9.3,185.5,15.59474,56.13341333333334,5
373458000,2023-03-24 08:15:04.617879+00:00,0.1,134.9,-79.8394,9.390238333333334,8
244270097,2023-03-24 08:15:04.619119+00:00,0,325.1,4.519798333333333,52.199556666666666,0
257571000,2023-03-24 08:15:04.620156+00:00,0,237.2,5.6222666666666665,59.02205,0
244010724,2023-03-24 08:15:04.621437+00:00,8.5,126.9,4.08102,51.966454999999996,0
374284000,2023-03-24 08:15:04.651535+00:00,0.1,200,-79.92116666666668,9.267666666666665,15
371755000,2023-03-24 08:15:04.651835+00:00,0.2,360,-79.91153333333334,9.360995,1
538002382,2023-03-24 08:15:04.653464+00:00,11.5,107.1,14.050289999999999,36.588816666666666,0
211697470,2023-03-24 08:15:04.654567+00:00,2.9,95.4,7.213268333333334,50.631978333333336,0
257125750,2023-03-24 08:15:04.657374+00:00,0,261.1,23.750639999999997,70.51125,0
310588000,2023-03-24 08:15:04.657931+00:00,0,350.7,5.028576666666667,60.86984833333334,5
276826000,2023-03-24 08:15:04.658670+00:00,7.6,189.1,20.169893333333334,70.07399833333334,0
257080750,2023-03-24 08:15:04.659336+00:00,10.8,125.9,18.026973333333334,69.54691166666666,0
259460000,2023-03-24 08:15:04.659615+00:00,0,114.6,5.241661666666667,59.61053833333334,0
273213500,2023-03-24 08:15:04.660294+00:00,4.3,134.3,17.565853333333333,70.25403166666666,0
257961600,2023-03-24 08:15:04.661019+00:00,0,360,5.379226666666667,60.14792666666666,0
257077580,2023-03-24 08:15:04.661554+00:00,12.5,229.6,5.610848333333333,59.80907166666667,0
258019890,2023-03-24 08:15:04.661932+00:00,1.9,117.1,19.772415000000002,70.05013166666666,0
257034930,2023-03-24 08:15:04.662589+00:00,0,360,11.725945,65.00181500000001,0
244660259,2023-03-24 08:15:04.686129+00:00,6.7,161.3,5.113888333333334,52.03165333333333,8
205473290,2023-03-24 08:15:04.686829+00:00,8.3,330.2,5.088748333333333,52.070386666666664,0
244710588,2023-03-24 08:15:04.687552+00:00,0,0,5.10194,52.04412,0
244860578,2023-03-24 08:15:04.687909+00:00,0,360,5.382291666666666,52.16073166666667,0
244000876,2023-03-24 08:15:04.688611+00:00,0.2,172,5.11254,52.01864833333333,10
244750157,2023-03-24 08:15:04.689953+00:00,0,219.1,5.094825,52.010419999999996,0
244660035,2023-03-24 08:15:04.690927+00:00,0,120.5,5.06977,52.110615,5
244740207,2023-03-24 08:15:04.691825+00:00,0,0,5.11591,52.02704666666667,0
244002225,2023-03-24 08:15:04.692825+00:00,0,350.4,5.114071666666666,52.02704833333333,15
244810184,2023-03-24 08:15:04.697690+00:00,0,0,4.68299,51.81631333333333,0
244870287,2023-03-24 08:15:04.698387+00:00,9.6,194.6,4.626711666666667,51.729535000000006,0
244670946,2023-03-24 08:15:04.698940+00:00,0,360,4.765521666666667,51.82123833333333,0
245916000,2023-03-24 08:15:04.699451+00:00,0,9,4.856775,51.82046666666667,5
244700867,2023-03-24 08:15:04.700058+00:00,0,178.5,4.608858333333333,51.65023166666666,15
244810755,2023-03-24 08:15:04.717277+00:00,0.8,54.2,4.874571666666667,51.80919166666667,15
245921000,2023-03-24 08:15:04.718128+00:00,0,164.3,4.6015516666666665,51.69593333333333,0
244058488,2023-03-24 08:15:04.718425+00:00,0,360,6.646538333333334,51.630721666666666,0
229680000,2023-03-24 08:15:04.720226+00:00,0,321.7,18.438851666666668,-33.91612833333333,5
248724000,2023-03-24 08:15:04.721242+00:00,0.1,296.5,10.606938333333334,57.655025,1
244060613,2023-03-24 08:15:04.722905+00:00,0,360,4.863326666666667,52.377808333333334,15
247226900,2023-03-24 08:15:04.724443+00:00,0.7,85,-3.5436666666666667,36.39666666666667,0
240925000,2023-03-24 08:15:04.726927+00:00,0,96,23.574081666666665,37.95988166666667,0
240605000,2023-03-24 08:15:04.728333+00:00,0,360,23.683406666666666,37.93063166666666,5
224250590,2023-03-24 08:15:04.760830+00:00,4.5,321.6,-2.3999366666666666,43.33734833333333,7
319007000,2023-03-24 08:15:04.762703+00:00,0,17.7,23.566515,37.960786666666664,1
352583000,2023-03-24 08:15:04.763313+00:00,16,57,-56.14033333333334,-2.1370999999999998,0
211717470,2023-03-24 08:15:04.763869+00:00,0,279,12.093404999999999,54.17285666666667,0
259088000,2023-03-24 08:15:04.765235+00:00,0,308.9,10.41124,63.44104166666667,5
244700109,2023-03-24 08:15:04.765707+00:00,9.2,351.8,6.598625,51.595164999999994,0
235040684,2023-03-24 08:15:04.767921+00:00,0,150.2,-3.1786666666666665,55.98716666666667,0
240398200,2023-03-24 08:15:04.768427+00:00,0,202.9,23.727343333333334,37.87498666666667,15
239925700,2023-03-24 08:15:04.770860+00:00,0,0,24.702266666666667,40.780319999999996,0
235059319,2023-03-24 08:15:04.811631+00:00,0.3,223.1,-4.803765,56.01656166666667,0
244770444,2023-03-24 08:15:04.812960+00:00,0,360,5.448253333333333,53.17496333333334,0
244710068,2023-03-24 08:15:04.813754+00:00,0,360,4.7113700000000005,52.25400833333333,15
257089390,2023-03-24 08:15:04.814403+00:00,33.4,237.2,17.306050000000003,68.96118333333334,0
352001481,2023-03-24 08:15:04.815342+00:00,0.1,356,13.552948333333335,45.78693166666667,5
238947740,2023-03-24 08:15:04.815983+00:00,2.1,158.3,13.390123333333333,45.158625,15
247405600,2023-03-24 08:15:04.816545+00:00,0,360,13.767693333333334,45.63492833333333,0
226001370,2023-03-24 08:15:04.817223+00:00,0,360,1.0825150000000001,49.44013666666667,15
244710452,2023-03-24 08:15:04.818205+00:00,0,360,4.483041666666667,51.91623333333334,5
244780007,2023-03-24 08:15:04.825195+00:00,0,360,4.867735,52.40657,7
269056737,2023-03-24 08:15:04.894365+00:00,0,223,7.650801666666666,47.54651666666667,0
244050949,2023-03-24 08:15:04.898995+00:00,22.6,335.2,4.440616666666667,51.892806666666665,0
224136380,2023-03-24 08:15:04.899798+00:00,2,59,-8.497774999999999,43.561245,15
244110352,2023-03-24 08:15:04.918151+00:00,5.9,77.7,6.4094999999999995,53.25663,0
256332000,2023-03-24 08:15:04.929602+00:00,9.6,17,-15.364666666666666,28.168333333333333,0
211666450,2023-03-24 08:15:04.930357+00:00,0,360,8.431221666666666,49.519275,0
338073000,2023-03-24 08:15:04.936141+00:00,10.9,150.6,-74.0668,40.64572,0
353282000,2023-03-24 08:15:04.960763+00:00,12,257.2,-2.716018333333333,36.34841166666667,0
244780534,2023-03-24 08:15:04.966854+00:00,0,59.6,3.7044349999999997,51.45337166666666,0
244670000,2023-03-24 08:15:04.968299+00:00,0,39.2,8.482843333333333,53.328448333333334,5
319135900,2023-03-24 08:15:05.015893+00:00,0.1,102.1,-50.98265333333333,0.033758333333333335,1
241349000,2023-03-24 08:15:05.019971+00:00,0.1,0,23.52466666666667,38.025999999999996,0
211709940,2023-03-24 08:15:05.021114+00:00,5.6,209.7,9.531984999999999,53.66957333333333,0
241478000,2023-03-24 08:15:05.022483+00:00,0.6,14,-8.879628333333333,37.866595,1
211845000,2023-03-24 08:15:05.023004+00:00,0.2,34,9.186563333333334,53.883500000000005,1
275334000,2023-03-24 08:15:05.101674+00:00,0,131.1,21.108873333333335,55.71982833333333,5
538008573,2023-03-24 08:15:05.102322+00:00,0.1,334.3,-48.59045166666667,-28.239745000000003,1
308645000,2023-03-24 08:15:05.102831+00:00,0,226.7,33.04018166666667,34.66637333333333,5
220228000,2023-03-24 08:15:05.103575+00:00,0,337,8.423633333333333,55.473213333333334,7
351656000,2023-03-24 08:15:05.106038+00:00,0.1,4,28.744000000000003,44.167,1
247585000,2023-03-24 08:15:05.108177+00:00,0,251.3,-8.878333333333334,38.518166666666666,5
250002033,2023-03-24 08:15:05.137958+00:00,2.4,296,-5.412936666666667,49.923201666666664,0
247377100,2023-03-24 08:15:05.140484+00:00,4.1,30.3,10.29542,43.55793666666667,5
244710631,2023-03-24 08:15:05.141662+00:00,0,360,5.274911666666667,52.688988333333334,0
241804000,2023-03-24 08:15:05.142349+00:00,31.1,35.9,23.56252,37.87868,0
247130800,2023-03-24 08:15:05.204619+00:00,0,360,8.920496666666667,44.412256666666664,5
257010730,2023-03-24 08:15:05.206786+00:00,0,360,17.405651666666664,68.90894,8
259855000,2023-03-24 08:15:05.207225+00:00,0,234.2,11.266873333333333,64.87478666666667,5
257034450,2023-03-24 08:15:05.208881+00:00,0,357.1,12.632475,66.02262666666667,0
257015000,2023-03-24 08:15:05.209595+00:00,0,236.2,5.234605,59.600071666666665,7
241466000,2023-03-24 08:15:05.210064+00:00,12.1,179.1,3.9795599999999998,60.25884166666666,0
247312900,2023-03-24 08:15:05.211032+00:00,0,0,25.962746666666664,70.98361333333334,5
257451000,2023-03-24 08:15:05.211587+00:00,0,322.7,11.24017,64.86075166666667,0
257090840,2023-03-24 08:15:05.213046+00:00,0,60.2,5.103573333333333,59.895806666666665,0
5923318,2023-03-24 08:15:05.215391+00:00,6,43.4,4.656568333333333,51.81480666666666,0
244730909,2023-03-24 08:15:05.215735+00:00,5,55.9,4.626458333333333,51.799319999999994,0
244650840,2023-03-24 08:15:05.216233+00:00,0,360,4.612181666666667,51.80540333333333,5
701007014,2023-03-24 08:15:05.235574+00:00,0,286,-57.53501333333334,-38.04626666666666,15
244740654,2023-03-24 08:15:05.236472+00:00,0,0,4.891395,52.384834999999995,15
563102100,2023-03-24 08:15:05.280622+00:00,0.1,277.7,-9.168501666666666,38.69905000000001,5
209078000,2023-03-24 08:15:05.282628+00:00,10.5,318.9,-3.527885,58.84058166666667,0
244130717,2023-03-24 08:15:05.283601+00:00,3.2,169.9,6.841146666666666,53.47827333333333,3
241216000,2023-03-24 08:15:05.284477+00:00,0,13,23.555933333333332,37.94708333333333,0
220486000,2023-03-24 08:15:05.308020+00:00,0,15.6,8.566775,53.54653166666667,0
261061000,2023-03-24 08:15:05.309916+00:00,7.7,113.3,18.98736166666667,54.727714999999996,0
226011990,2023-03-24 08:15:05.310997+00:00,0,360,2.247855,48.937325,15
305205000,2023-03-24 08:15:05.312900+00:00,0.3,288,-79.93433333333334,9.417333333333334,1
374977000,2023-03-24 08:15:05.313327+00:00,0,360,-79.91943166666667,9.289616666666666,15
211247120,2023-03-24 08:15:05.313969+00:00,5.1,101,9.94691,53.540368333333326,0
211518790,2023-03-24 08:15:05.315137+00:00,0,360,10.035066666666667,53.524906666666666,2
226006760,2023-03-24 08:15:05.316931+00:00,0.5,339.6,1.0226933333333335,49.422108333333334,15
249110003,2023-03-24 08:15:05.345531+00:00,0,164.7,7.9963766666666665,58.10123166666666,0
374540000,2023-03-24 08:15:05.346711+00:00,7,269,-0.37855,38.31231666666667,0
256007000,2023-03-24 08:15:05.351280+00:00,12.6,81.4,-4.365963333333334,36.09818166666666,0
710000919,2023-03-24 08:15:05.354455+00:00,0,360,-54.69500666666667,-2.4259633333333332,0
244314912,2023-03-24 08:15:05.355481+00:00,7.4,111.3,5.81716,51.870850000000004,0
247340200,2023-03-24 08:15:05.356520+00:00,0,42.8,14.243183333333333,42.934594999999995,0
244670356,2023-03-24 08:15:05.357617+00:00,0,0,3.764171666666667,51.125011666666666,5
244025809,2023-03-24 08:15:05.358282+00:00,0,360,4.38019,51.98047333333333,0
244830183,2023-03-24 08:15:05.361490+00:00,13.5,129.7,1.5395683333333332,52.9393,0
205483790,2023-03-24 08:15:05.386935+00:00,0,102,4.658578333333334,51.84372166666667,3
220622000,2023-03-24 08:15:05.392285+00:00,0,140.5,8.121338333333334,56.36857166666667,9
226016380,2023-03-24 08:15:05.394924+00:00,0,0,1.0055349999999998,49.37399333333334,0
205206490,2023-03-24 08:15:05.395724+00:00,1.6,161.9,5.598793333333333,51.897331666666666,0
226230000,2023-03-24 08:15:05.397554+00:00,0,360,1.5843166666666666,50.725365000000004,15
367589210,2023-03-24 08:15:05.398644+00:00,0,223.6,-76.59939166666666,39.27378833333333,0
219000552,2023-03-24 08:15:05.399335+00:00,0,247.8,9.95846,57.052800000000005,5
211518750,2023-03-24 08:15:05.450281+00:00,0,360,13.486003333333334,52.491571666666665,8
219028043,2023-03-24 08:15:05.455321+00:00,0,345.1,10.590063333333335,57.71919666666667,0
244660545,2023-03-24 08:15:05.456274+00:00,0,258.7,6.167215,52.69224,5
244306000,2023-03-24 08:15:05.458390+00:00,6.1,154,4.438999999999999,51.89783333333333,0
244690836,2023-03-24 08:15:05.463259+00:00,0,87.2,5.684448333333333,51.892990000000005,5
225022740,2023-03-24 08:15:05.463786+00:00,0,165.2,-8.853303333333335,42.50785333333333,15
244700906,2023-03-24 08:15:05.464071+00:00,0.1,166.9,3.69964,51.10040333333333,0
428060000,2023-03-24 08:15:05.465585+00:00,0,164.5,34.64331333333334,31.820731666666667,0
228091910,2023-03-24 08:15:05.466538+00:00,0,207.1,0.37915,49.761250000000004,0
255805967,2023-03-24 08:15:05.468923+00:00,0,0.1,-0.3283816666666667,39.439045,5
351445000,2023-03-24 08:15:05.469269+00:00,0,146.9,-76.33106500000001,36.879888333333334,5
211744740,2023-03-24 08:15:05.523414+00:00,8.5,307.3,9.445203333333334,53.735843333333335,5
